user_id,recency,frequency,monetary
R08722,24,27,493.25
R08723,26,18,318.45
R08724,40,18,231.99
R08725,30,23,311.92
R08726,55,21,316.46000000000004
R08727,79,16,229.88
R08728,77,21,297.74
R08729,44,19,263.3
R08730,23,17,313.39
R08731,24,19,321.45
R08732,26,18,310.79
R08733,87,25,402.38
R08734,59,20,271.4
R08735,26,24,367.91
R08736,34,23,311.56
R08737,40,16,232.99
R08738,52,19,262.02
R08739,63,12,198.05
R08740,51,20,344.03
R08741,44,22,315.67
R08742,27,22,312.09
R08743,66,13,213.78
R08744,34,25,328.74
R08745,33,22,360.49
R08746,57,16,287.48
R08747,35,32,458.02
R08748,30,10,148.60999999999999
R08749,58,14,196.79
R08750,51,28,473.54
R08751,25,19,292.44
R08752,55,10,125.96000000000001
R08753,77,17,265.03000000000003
R08754,26,15,300.75
R08755,56,15,259.73
R08756,23,23,352.83
R08757,69,10,132.94
R08758,51,19,302.66
R08759,42,15,227.2
R08760,23,14,203.11
R08761,36,28,401.85
R08762,40,19,318.5
R08763,64,14,193.03
R08764,33,25,349.13
R08765,30,26,392.73
R08766,44,25,385.57
R08767,30,20,292.95
R08768,35,24,397.14
R08769,95,19,296.77
R08770,34,29,461.75
R08771,64,16,237.5
R08772,40,14,216.27
R08773,47,23,373.0
R08774,23,18,286.78
R08775,26,24,402.09
R08776,37,21,326.84
R08777,40,28,467.43
R08778,34,15,184.14
R08779,31,22,353.31
R08780,48,15,251.11
R08781,29,22,313.35
R08782,52,15,179.93
R08783,28,21,317.82
R08784,35,10,169.26
R08785,48,23,392.51
R08786,39,18,251.42
R08787,40,16,245.01
R08788,60,21,293.1
R08789,42,19,279.81
R08790,44,20,320.21999999999997
R08791,24,29,408.02
R08792,26,23,381.83
R08793,26,20,323.45
R08794,34,22,392.04
R08795,35,18,288.2
R08796,30,14,206.0
R08797,115,17,255.48
R08798,48,24,383.43
R08799,84,20,308.67
R08800,88,11,171.82
R08801,25,24,388.77
R08802,35,19,267.63
R08803,45,15,229.31
R08804,42,20,287.93
R08805,46,19,310.77
R08806,38,16,218.39
R08807,23,22,337.8
R08808,61,22,400.65000000000003
R08809,66,23,316.05
R08810,34,18,276.88
R08811,45,17,286.24
R08812,36,16,280.78000000000003
R08813,52,17,293.53000000000003
R08814,25,20,265.25
R08815,37,15,216.31
R08816,29,13,239.5
R08817,44,14,194.13
R08818,26,28,404.92
R08819,34,26,421.03000000000003
R08820,43,30,448.4
R08821,69,19,313.64
R08822,47,19,275.56
R08823,55,22,333.24
R08824,28,24,329.44
R08825,24,28,424.90000000000003
R08826,31,24,389.16
R08827,23,21,335.3
R08828,30,19,265.95
R08829,28,18,255.31
R08830,73,13,242.78
R08831,71,14,199.79
R08832,36,25,377.19
R08833,26,22,307.35
R08834,74,18,276.37
R08835,53,18,284.26
R08836,36,29,489.07
R08837,89,22,362.36
R08838,49,13,199.58
R08839,28,21,375.91
R08840,37,18,270.58
R08841,30,20,306.09
R08842,55,13,209.1
R08843,23,15,267.33
R08844,28,18,288.89
R08845,26,18,248.92
R08846,77,21,342.37
R08847,42,20,319.25
R08848,30,18,304.28000000000003
R08849,31,15,214.85
R08850,35,27,444.86
R08851,66,23,355.62
R08852,35,20,381.52
R08853,53,20,340.33
R08854,57,16,218.0
R08855,45,17,260.85
R08856,66,15,203.73
R08857,34,15,248.62
R08858,26,13,196.2
R08859,32,21,342.22
R08860,44,11,183.94
R08861,39,28,391.93
R08862,62,18,284.54
R08863,51,19,284.89
R08864,54,22,333.9
R08865,61,22,349.33
R08866,65,12,193.0
R08867,34,29,497.6
R08868,40,20,314.56
R08869,58,14,211.49
R08870,49,17,272.23
R08871,33,21,352.84
R08872,48,27,403.69
R08873,25,25,356.2
R08874,49,20,338.71
R08875,39,17,271.75
R08876,36,22,327.97
R08877,64,18,273.17
R08878,38,22,277.0
R08879,52,13,194.62
R08880,36,22,306.78
R08881,38,29,450.71
R08882,32,21,367.1
R08883,30,23,340.1
R08884,56,23,326.03
R08885,25,20,316.75
R08886,29,18,207.86
R08887,26,16,266.64
R08888,23,21,268.26
R08889,38,20,314.25
R08890,49,26,375.5
R08891,28,19,240.19
R08892,43,27,427.58
R08893,29,22,381.3
R08894,26,27,393.54
R08895,33,18,253.96
R08896,35,23,390.58
R08897,34,20,312.26
R08898,94,11,152.28
R08899,51,22,339.99
R08900,37,16,209.45
R08901,63,24,434.61
R08902,37,26,432.36
R08903,27,10,137.89
R08904,26,17,241.68
R08905,25,23,348.17
R08906,74,17,265.57
R08907,62,19,285.85
R08908,35,25,424.8
R08909,23,25,333.87
R08910,23,27,375.13
R08911,29,29,421.04
R08912,43,30,468.21
R08913,29,21,281.58
R08914,24,26,406.15999999999997
R08915,56,17,281.6
R08916,59,15,223.28
R08917,57,17,280.4
R08918,39,17,273.54
R08919,83,19,296.74
R08920,37,16,216.47
R08921,23,22,369.4
R08922,33,31,480.05
R08923,30,20,268.76
R08924,29,26,405.17
R08925,107,16,320.61
R08926,29,15,210.52
R08927,57,19,275.31
R08928,39,18,284.81
R08929,38,25,426.07
R08930,46,22,346.03
R08931,39,27,432.63
R08932,32,20,299.65
R08933,30,24,329.96
R08934,34,19,282.32
R08935,61,14,235.48000000000002
R08936,55,22,370.3
R08937,32,20,274.5
R08938,36,14,226.63
R08939,38,20,285.73
R08940,30,25,451.53999999999996
R08941,53,21,304.95
R08942,33,16,284.68
R08943,42,22,335.56
R08944,40,27,424.27
R08945,27,18,255.06
R08946,55,29,512.26
R08947,27,16,253.18
R08948,23,22,316.38
R08949,47,21,342.22
R08950,24,21,327.53
R08951,31,12,179.96
R08952,29,24,391.95
R08953,26,23,308.11
R08954,40,20,304.4
R08955,24,19,284.67
R08956,50,26,396.26
R08957,29,18,289.71
R08958,30,23,344.02
R08959,24,22,326.55
R08960,37,22,292.14
R08961,29,12,172.45
R08962,75,21,337.52
R08963,39,29,438.07
R08964,30,21,344.84
R08965,29,25,386.86
R08966,25,17,238.89
R08967,34,10,137.33
R08968,34,24,376.05
R08969,23,16,257.47
R08970,116,16,286.03
R08971,137,11,163.03
R08972,35,27,386.59
R08973,63,18,254.42000000000002
R08974,46,28,390.24
R08975,29,26,398.79
R08976,65,19,307.49
R08977,25,23,311.92
R08978,27,17,237.13
R08979,31,21,350.53
R08980,22,22,363.83
R08981,52,15,196.9
R08982,26,18,326.97
R08983,25,16,223.26
R08984,26,21,308.88
R08985,23,22,380.76
R08986,24,21,362.77
R08987,32,21,365.45
R08988,30,26,385.07
R08989,29,20,310.87
R08990,50,22,292.09
R08991,24,17,240.41
R08992,55,20,339.07
R08993,54,23,372.53
R08994,31,16,248.12
R08995,55,22,320.04
R08996,26,25,376.65999999999997
R08997,70,24,343.91
R08998,29,21,299.03
R08999,24,24,425.08
R09000,25,22,285.82
R09001,60,20,373.43
R09002,31,18,317.18
R09003,41,19,363.09999999999997
R09004,25,25,360.65999999999997
R09005,30,16,251.96
R09006,24,14,206.21
R09007,56,18,273.25
R09008,23,22,284.96
R09009,28,14,187.0
R09010,29,20,304.14
R09011,28,20,296.56
R09012,28,23,396.2
R09013,29,19,319.05
R09014,28,15,212.38
R09015,33,14,211.52
R09016,26,19,285.28
R09017,67,17,231.13
R09018,48,21,326.85
R09019,52,19,353.8
R09020,47,20,329.22
R09021,32,27,439.1
R09022,107,16,240.99
R09023,25,24,380.81
R09024,29,9,136.89
R09025,34,18,242.54999999999998
R09026,29,15,233.53
R09027,97,10,148.76
R09028,37,24,350.26
R09029,109,9,134.62
R09030,22,24,344.08
R09031,28,15,223.63
R09032,27,25,348.57
R09033,23,24,415.68
R09034,36,22,276.41
R09035,29,29,409.89
R09036,30,23,352.77
R09037,32,21,356.33
R09038,42,9,134.07999999999998
R09039,66,19,258.93
R09040,34,29,396.65999999999997
R09041,25,25,382.28000000000003
R09042,25,20,300.63
R09043,42,13,183.96
R09044,41,28,413.94
R09045,54,18,275.08
R09046,43,21,355.78
R09047,62,15,228.35
R09048,32,20,279.35
R09049,50,19,257.21
R09050,43,22,328.33
R09051,25,20,276.96
R09052,54,22,342.61
R09053,24,15,249.96
R09054,54,16,258.21
R09055,27,20,283.88
R09056,37,28,468.38
R09057,42,14,196.38
R09058,39,13,195.88
R09059,31,26,443.39
R09060,31,18,289.46000000000004
R09061,58,27,399.91
R09062,46,24,372.11
R09063,24,23,375.71000000000004
R09064,55,22,370.46
R09065,36,23,328.24
R09066,32,20,296.96
R09067,26,15,222.92
R09068,30,24,372.34
R09069,29,25,386.8
R09070,23,28,383.06
R09071,28,20,305.25
R09072,26,17,264.0
R09073,30,23,327.18
R09074,39,28,411.15
R09075,28,16,251.68
R09076,55,15,241.29
R09077,28,22,378.26
R09078,31,25,363.48
R09079,46,20,318.87
R09080,68,17,269.48
R09081,83,16,228.79
R09082,44,13,250.11
R09083,27,21,350.86
R09084,23,18,257.28
R09085,33,30,431.93
R09086,35,17,334.02
R09087,26,27,364.76
R09088,89,11,180.33
R09089,73,20,311.15
R09090,43,20,367.55
R09091,25,25,384.73
R09092,44,24,354.49
R09093,42,24,380.88
R09094,43,19,313.39
R09095,35,29,413.38
R09096,47,15,230.79
R09097,41,26,402.22
R09098,25,23,364.43
R09099,25,19,278.28
R09100,24,17,254.02
R09101,59,28,401.09000000000003
R09102,65,16,224.72
R09103,61,22,359.29
R09104,29,22,328.96
R09105,76,14,201.91
R09106,35,25,402.45
R09107,34,21,362.94
R09108,59,19,268.52
R09109,30,21,331.19
R09110,54,28,463.6
R09111,80,17,242.05
R09112,62,21,292.8
R09113,54,25,355.92
R09114,45,17,252.64000000000001
R09115,84,24,381.40999999999997
R09116,91,19,313.9
R09117,25,18,233.82999999999998
R09118,37,23,351.94
R09119,28,27,509.55
R09120,27,16,224.71
R09121,69,22,298.7
R09122,55,31,534.97
R09123,52,19,281.88
R09124,64,22,349.21
R09125,49,11,153.05
R09126,31,14,228.65
R09127,108,19,284.08
R09128,44,19,305.13
R09129,42,23,327.05
R09130,71,17,284.8
R09131,35,24,349.42
R09132,36,15,264.41
R09133,29,24,356.01
R09134,36,15,257.97
R09135,24,15,194.56
R09136,38,14,173.84
R09137,41,18,251.41
R09138,32,31,468.38
R09139,113,15,232.03
R09140,27,20,313.72
R09141,27,32,461.81
R09142,47,20,312.37
R09143,46,17,224.96
R09144,31,31,496.53000000000003
R09145,43,20,314.61
R09146,25,25,364.63
R09147,107,22,317.29
R09148,42,13,204.76
R09149,88,20,287.52
R09150,26,17,238.81
R09151,26,23,408.3
R09152,53,28,425.46
R09153,23,21,334.57
R09154,51,18,237.54
R09155,52,18,276.95
R09156,39,15,210.95000000000002
R09157,55,17,257.67
R09158,24,23,339.96
R09159,56,29,423.90000000000003
R09160,49,25,385.4
R09161,27,23,318.34
R09162,27,24,340.1
R09163,31,18,279.13
R09164,58,18,322.79
R09165,35,25,350.45
R09166,48,18,311.01
R09167,31,15,232.43
R09168,36,18,288.35
R09169,56,21,251.51999999999998
R09170,54,10,141.43
R09171,49,13,211.60999999999999
R09172,55,18,275.48
R09173,71,19,272.52
R09174,43,19,246.22
R09175,27,22,317.06
R09176,65,23,348.32
R09177,51,21,346.41
R09178,35,23,343.8
R09179,44,15,212.43
R09180,27,18,256.72
R09181,37,16,290.6
R09182,48,17,269.22
R09183,51,14,161.65
R09184,39,23,407.86
R09185,29,17,264.90999999999997
R09186,27,16,263.41
R09187,42,20,317.81
R09188,32,19,308.57
R09189,46,20,341.08
R09190,82,12,221.63
R09191,30,23,342.58
R09192,77,15,236.58
R09193,33,27,485.04
R09194,24,26,392.6
R09195,23,33,551.37
R09196,40,21,348.78
R09197,51,19,279.16
R09198,36,15,227.93
R09199,29,21,341.53000000000003
R09200,36,28,442.92
R09201,24,16,206.79
R09202,30,19,368.57
R09203,47,20,318.38
R09204,46,22,355.61
R09205,24,13,210.35
R09206,29,33,523.77
R09207,24,18,260.74
R09208,46,15,207.94
R09209,56,19,277.65
R09210,24,38,613.02
R09211,46,17,275.2
R09212,36,20,310.38
R09213,50,20,398.89
R09214,73,12,189.54
R09215,23,26,420.23
R09216,31,15,209.55
R09217,26,22,318.84
R09218,28,15,215.23
R09219,29,21,281.41
R09220,79,15,272.48
R09221,42,25,401.56
R09222,25,20,287.28
R09223,35,19,284.09
R09224,27,22,299.92
R09225,25,26,408.12
R09226,24,23,354.52
R09227,27,21,342.95
R09228,33,19,274.43
R09229,49,19,230.7
R09230,42,21,340.09
R09231,25,14,208.49
R09232,43,26,417.35
R09233,55,21,327.42
R09234,25,16,291.94
R09235,43,22,339.86
R09236,85,23,329.35
R09237,31,19,301.45
R09238,83,12,164.01999999999998
R09239,24,20,289.93
R09240,47,14,193.81
R09241,44,16,179.22
R09242,61,16,204.17000000000002
R09243,96,12,166.91
R09244,32,30,422.26
R09245,47,20,226.7
R09246,62,14,241.97
R09247,27,21,339.75
R09248,72,12,175.17000000000002
R09249,25,25,406.44
R09250,59,13,191.31
R09251,28,22,343.35
R09252,66,18,258.07
R09253,37,11,190.84
R09254,26,28,415.71
R09255,48,26,387.92
R09256,31,23,334.74
R09257,24,28,446.51
R09258,28,27,424.38
R09259,36,19,279.78
R09260,51,19,299.09
R09261,27,16,222.84
R09262,25,26,362.58
R09263,29,26,377.45
R09264,25,20,333.83
R09265,31,20,288.33
R09266,40,23,331.5
R09267,28,15,254.94
R09268,38,21,325.4
R09269,56,15,241.77
R09270,61,15,258.84
R09271,77,18,293.28
R09272,164,13,197.93
R09273,38,28,399.54
R09274,27,18,275.99
R09275,36,20,333.71
R09276,29,24,375.01
R09277,37,14,208.11
R09278,46,24,363.02
R09279,31,19,288.6
R09280,52,13,224.67
R09281,27,19,267.23
R09282,28,24,355.62
R09283,75,15,237.19
R09284,24,28,449.94
R09285,23,23,396.46999999999997
R09286,25,19,326.51
R09287,36,22,343.03
R09288,74,20,310.87
R09289,41,18,272.41
R09290,113,21,372.03
R09291,26,14,228.03
R09292,53,17,257.21
R09293,33,37,558.51
R09294,63,21,315.36
R09295,32,24,387.01
R09296,72,16,303.23
R09297,27,18,241.36
R09298,62,25,430.46
R09299,30,26,416.12
R09300,41,19,289.59
R09301,25,28,404.52
R09302,38,17,233.68
R09303,38,27,457.4
R09304,25,15,246.5
R09305,30,24,404.11
R09306,49,16,292.0
R09307,61,22,315.37
R09308,27,24,395.82
R09309,36,21,401.45
R09310,106,9,127.75999999999999
R09311,31,17,255.95000000000002
R09312,37,16,264.47
R09313,32,19,327.35
R09314,27,26,422.16
R09315,30,17,244.96
R09316,35,23,350.52
R09317,26,25,344.53999999999996
R09318,24,16,256.69
R09319,24,16,254.62
R09320,28,19,308.55
R09321,45,24,425.27
R09322,24,14,210.06
R09323,24,26,383.28999999999996
R09324,25,19,262.4
R09325,139,15,259.54
R09326,77,23,388.89
R09327,37,29,484.71999999999997
R09328,66,17,264.21
R09329,79,17,276.02
R09330,39,22,348.31
R09331,73,18,239.14000000000001
R09332,58,22,314.57
R09333,24,17,288.96
R09334,38,15,233.92
R09335,60,24,356.06
R09336,32,15,273.82
R09337,36,28,454.52000000000004
R09338,46,23,370.89
R09339,35,17,222.76
R09340,49,35,523.57
R09341,33,19,280.62
R09342,25,21,351.3
R09343,27,20,322.42
R09344,28,17,253.0
R09345,29,17,227.76
R09346,39,21,331.62
R09347,56,18,281.8
R09348,27,24,405.24
R09349,32,17,269.27
R09350,29,17,234.25
R09351,34,28,364.44
R09352,63,22,334.87
R09353,43,17,249.66
R09354,32,27,428.36
R09355,115,25,420.09000000000003
R09356,31,26,430.05
R09357,35,21,331.35
R09358,23,16,230.83
R09359,55,17,248.26
R09360,24,21,343.47
R09361,58,24,362.35
R09362,31,31,522.57
R09363,36,20,319.65
R09364,43,13,234.38
R09365,46,23,324.63
R09366,34,21,295.27
R09367,35,18,264.08
R09368,68,18,311.75
R09369,60,16,294.08
R09370,58,26,363.35
R09371,41,23,434.81
R09372,39,23,343.18
R09373,26,18,261.27
R09374,27,12,155.34
R09375,25,19,282.84000000000003
R09376,47,21,365.96
R09377,28,22,336.39
R09378,28,28,440.84
R09379,35,22,322.39
R09380,24,18,236.6
R09381,48,18,249.23
R09382,35,19,293.1
R09383,40,18,245.86
R09384,38,31,474.39
R09385,36,14,191.75
R09386,43,10,156.53
R09387,41,22,397.51
R09388,41,19,248.64000000000001
R09389,30,21,329.72
R09390,40,10,174.98
R09391,25,17,256.44
R09392,32,17,253.27
R09393,35,21,331.82
R09394,38,26,394.96
R09395,105,19,341.26
R09396,32,31,449.75
R09397,32,22,359.86
R09398,74,28,468.61
R09399,24,19,278.26
R09400,26,23,296.51
R09401,26,22,291.04
R09402,59,20,281.56
R09403,35,18,249.67
R09404,52,18,306.36
R09405,40,28,417.99
R09406,24,18,269.99
R09407,35,16,240.44
R09408,100,20,307.89
R09409,39,23,319.41
R09410,29,23,374.82
R09411,30,20,302.05
R09412,27,17,267.81
R09413,66,20,291.86
R09414,26,15,254.60999999999999
R09415,82,18,306.33
R09416,24,15,268.46
R09417,29,13,179.72
R09418,28,24,412.31
R09419,47,14,226.93
R09420,29,23,376.41
R09421,23,23,377.51
R09422,37,18,247.6
R09423,30,22,343.71
R09424,24,20,347.25
R09425,24,11,176.97
R09426,25,18,300.17
R09427,47,24,366.6
R09428,25,16,277.68
R09429,85,17,250.06
R09430,26,19,256.07
R09431,39,17,253.45
R09432,46,15,226.25
R09433,39,17,272.84
R09434,40,23,310.89
R09435,63,20,258.42
R09436,32,15,252.76000000000002
R09437,49,23,338.86
R09438,43,21,343.22
R09439,23,24,392.62
R09440,35,23,359.14
R09441,29,21,282.29
R09442,28,22,398.11
R09443,32,23,390.0
R09444,23,26,351.81
R09445,59,13,192.44
R09446,30,21,309.12
R09447,24,25,384.95
R09448,28,19,300.36
R09449,35,19,288.76
R09450,70,14,204.7
R09451,39,10,131.55
R09452,37,25,371.67
R09453,36,22,353.08
R09454,35,15,230.62
R09455,27,27,409.38
R09456,32,13,217.55
R09457,60,17,247.56
R09458,35,16,222.1
R09459,67,25,379.55
R09460,28,15,225.4
R09461,66,19,323.78999999999996
R09462,34,22,330.79
R09463,40,18,259.46
R09464,31,26,373.92
R09465,109,17,249.6
R09466,28,21,351.92
R09467,43,19,283.7
R09468,40,19,260.94
R09469,37,21,282.8
R09470,56,20,320.5
R09471,44,17,257.4
R09472,26,24,362.02
R09473,24,14,230.65
R09474,44,18,263.8
R09475,50,15,272.68
R09476,69,17,237.94
R09477,32,21,278.76
R09478,44,23,380.21999999999997
R09479,39,20,291.23
R09480,66,18,261.79
R09481,24,20,266.87
R09482,29,18,300.52
R09483,27,20,305.75
R09484,44,14,218.41
R09485,23,25,356.73
R09486,27,24,392.69
R09487,32,22,389.05
R09488,36,16,190.01999999999998
R09489,108,12,175.96
R09490,40,21,342.89
R09491,27,15,193.4
R09492,44,20,330.02
R09493,25,23,344.85
R09494,55,20,302.35
R09495,27,21,306.65
R09496,23,25,392.95
R09497,82,15,197.88
R09498,24,21,338.33
R09499,34,29,436.49
R09500,25,35,502.62
R09501,100,12,162.81
R09502,27,20,296.15000000000003
R09503,27,16,212.02
R09504,40,13,191.69
R09505,28,19,274.95
R09506,24,17,283.04
R09507,54,17,265.5
R09508,134,12,180.86
R09509,35,23,350.82
R09510,59,22,336.1
R09511,29,24,332.91
R09512,69,19,290.05
R09513,89,14,210.44
R09514,34,26,426.49
R09515,36,17,288.89
R09516,43,23,327.5
R09517,44,22,322.27
R09518,33,32,503.2
R09519,47,27,361.34000000000003
R09520,53,21,300.45
R09521,25,18,269.34000000000003
R09522,28,16,209.17000000000002
R09523,29,23,355.08
R09524,61,20,333.03999999999996
R09525,25,21,344.35
R09526,24,15,205.12
R09527,55,21,310.26
R09528,43,19,333.96
R09529,35,15,233.97
R09530,26,30,480.84
R09531,32,21,300.43
R09532,27,27,403.71999999999997
R09533,26,20,317.44
R09534,26,31,456.48
R09535,28,14,221.44
R09536,30,15,221.17
R09537,25,31,462.53000000000003
R09538,33,24,420.01
R09539,33,15,218.54
R09540,74,11,151.94
R09541,32,22,370.11
R09542,45,18,250.81
R09543,52,21,289.81
R09544,44,24,341.21
R09545,24,19,302.74
R09546,47,19,284.53
R09547,38,19,296.59000000000003
R09548,37,26,376.39
R09549,41,20,304.54
R09550,29,24,333.05
R09551,32,14,204.04
R09552,39,21,351.90999999999997
R09553,60,17,280.64
R09554,27,28,455.09
R09555,30,17,246.72
R09556,29,22,344.15
R09557,29,19,298.85
R09558,110,16,232.44
R09559,39,18,264.59
R09560,46,26,427.46
R09561,24,26,401.25
R09562,28,24,337.04
R09563,30,20,286.83
R09564,39,20,328.34
R09565,42,18,287.52
R09566,53,21,291.24
R09567,47,19,320.92
R09568,70,17,235.46
R09569,69,16,230.49
R09570,34,17,287.83
R09571,39,24,364.64
R09572,28,22,316.45
R09573,24,18,256.47
R09574,23,27,400.68
R09575,39,13,161.53
R09576,52,24,349.45
R09577,91,15,210.24
R09578,81,20,315.38
R09579,54,17,282.16
R09580,27,20,259.18
R09581,27,16,208.03
R09582,26,20,264.69
R09583,31,26,365.08
R09584,26,21,312.83
R09585,27,15,225.31
R09586,40,15,222.94
R09587,27,24,394.79
R09588,37,23,361.6
R09589,32,25,400.06
R09590,22,19,275.52
R09591,28,22,325.49
R09592,60,13,178.33
R09593,31,22,332.37
R09594,30,16,260.51
R09595,46,19,311.95
R09596,62,22,345.09
R09597,35,18,285.02
R09598,40,22,338.74
R09599,23,19,274.85
R09600,52,15,229.29000000000002
R09601,61,18,285.57
R09602,34,28,400.59
R09603,31,25,358.81
R09604,50,16,262.32
R09605,27,24,364.49
R09606,62,23,331.41
R09607,32,18,270.08
R09608,27,20,308.75
R09609,58,16,266.03
R09610,32,22,373.7
R09611,41,19,272.93
R09612,26,25,327.41
R09613,25,22,285.33
R09614,28,24,405.83
R09615,48,18,309.5
R09616,35,22,351.61
R09617,27,16,248.89000000000001
R09618,28,24,348.40999999999997
R09619,42,17,271.9
R09620,32,25,393.21
R09621,44,18,302.92
R09622,47,15,193.38
R09623,33,24,334.05
R09624,57,21,359.28000000000003
R09625,40,25,379.02
R09626,45,19,272.2
R09627,43,12,214.76999999999998
R09628,27,25,386.35
R09629,28,16,230.32
R09630,38,13,198.42000000000002
R09631,26,11,215.21
R09632,52,20,311.2
R09633,136,10,191.74
R09634,85,17,293.73
R09635,24,20,307.29
R09636,32,21,346.54
R09637,47,21,337.16
R09638,28,21,305.11
R09639,53,25,408.83
R09640,29,20,323.93
R09641,26,17,277.58
R09642,24,22,376.06
R09643,112,15,203.37
R09644,71,22,390.2
R09645,23,19,250.98000000000002
R09646,42,21,310.07
R09647,35,25,373.64
R09648,37,24,393.72
R09649,29,16,278.42
R09650,40,19,316.05
R09651,25,21,339.95
R09652,29,20,309.15
R09653,25,22,364.99
R09654,43,25,377.51
R09655,55,17,293.76
R09656,38,24,388.15000000000003
R09657,27,16,217.56
R09658,61,15,227.71
R09659,25,31,465.99
R09660,25,23,387.78
R09661,57,22,341.04
R09662,37,22,325.64
R09663,26,28,513.49
R09664,27,18,243.78
R09665,26,25,314.96999999999997
R09666,31,25,408.3
R09667,32,13,206.59
R09668,28,20,266.51
R09669,23,14,210.4
R09670,28,23,353.47
R09671,34,25,414.21000000000004
R09672,54,17,258.75
R09673,42,22,367.34000000000003
R09674,48,19,296.08
R09675,57,13,176.81
R09676,43,19,261.83
R09677,54,18,264.85
R09678,26,27,426.05
R09679,45,23,366.22
R09680,25,22,356.46000000000004
R09681,34,23,324.8
R09682,80,16,221.14
R09683,77,15,229.72
R09684,65,19,284.45
R09685,50,20,331.66
R09686,49,24,308.37
R09687,23,25,353.86
R09688,28,27,436.85
R09689,40,23,324.76
R09690,30,16,247.98
R09691,78,18,294.78
R09692,51,24,360.18
R09693,28,11,175.43
R09694,102,14,248.39
R09695,24,26,436.03999999999996
R09696,24,21,335.56
R09697,24,22,331.28999999999996
R09698,32,19,255.57999999999998
R09699,29,17,264.18
R09700,28,27,427.39
R09701,46,25,380.69
R09702,71,19,350.96999999999997
R09703,26,27,390.78000000000003
R09704,34,18,255.03
R09705,111,16,251.51
R09706,69,20,296.96
R09707,29,20,290.62
R09708,31,19,295.7
R09709,60,25,350.09
R09710,41,25,390.71999999999997
R09711,43,22,344.18
R09712,38,18,317.81
R09713,31,26,362.72
R09714,46,11,178.75
R09715,49,15,226.15
R09716,98,9,122.64
R09717,63,28,420.58
R09718,29,27,367.39
R09719,39,15,223.33
R09720,26,22,386.24
R09721,50,22,337.5
R09722,26,18,280.63
R09723,49,15,192.8
R09724,24,21,352.18
R09725,40,11,166.15
R09726,42,16,218.5
R09727,107,15,234.07
R09728,30,22,339.49
R09729,25,14,206.81
R09730,57,17,253.39
R09731,35,26,449.19
R09732,54,16,248.85999999999999
R09733,30,25,339.08
R09734,36,20,282.14
R09735,24,19,264.38
R09736,33,19,296.85
R09737,80,16,215.28
R09738,42,19,292.96
R09739,34,19,281.92
R09740,29,17,268.75
R09741,46,13,175.73
R09742,30,27,403.09
R09743,30,20,323.68
R09744,32,16,245.19
R09745,46,19,331.66
